"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="3083508856615391837",="3083508856611391837","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易关闭","8809754820856",="2022121022001151911448408183","0.00","0.00","退款成功","0.00","2022-12-10 21:50:45","2022-12-10 21:50:53"
="3083508856616391837",="3083508856611391837","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易关闭","8809754820863",="2022121022001151911448408183","0.00","0.00","退款成功","0.00","2022-12-10 21:50:45","2022-12-10 21:50:53"
="3084115069209343205",="3084115069208343205","SERUMKIND韩国紧致肌肤增加弹性南极深层精华液30ml","279.00","2","8809603904447","null","null","null","交易成功","8809603904447",="2022121022001184341439602457","273.16","273.16","退款成功","5.00","2022-12-10 21:32:28","2022-12-10 21:32:43"
="3084115069210343205",="3084115069208343205","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121022001184341439602457","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:32:28","2022-12-10 21:32:43"
="3084115069211343205",="3084115069208343205","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121022001184341439602457","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:32:28","2022-12-10 21:32:43"
="3084115069212343205",="3084115069208343205","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121022001184341439602457","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:32:28","2022-12-10 21:32:43"
="3084115069213343205",="3084115069208343205","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121022001184341439602457","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:32:28","2022-12-10 21:32:43"
="3084111785260824221",="3084111785259824221","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易关闭","8809603904423",="2022121022001182651441746519","161.19","161.19","退款成功","161.19","2022-12-10 21:31:47","2022-12-10 21:31:53"
="3084111785261824221",="3084111785259824221","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易关闭","null",="2022121022001182651441746519","0.00","0.00","退款成功","0.00","2022-12-10 21:31:47","2022-12-10 21:31:53"
="3084111785262824221",="3084111785259824221","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121022001182651441746519","0.00","0.00","退款成功","0.00","2022-12-10 21:31:47","2022-12-10 21:31:53"
="3084056633647673130",="3084056633646673130","SUREBASE烁贝思韩国纯锌非纳米物理隔离霜 45ml","209.00","1","8809754820795","净含量：45ml","null","null","交易成功","8809754820795",="2022121022001121431451543059","116.52","116.52","没有申请退款","无退款申请","2022-12-10 21:25:50","2022-12-10 21:25:57"
="3084056633648673130",="3084056633646673130","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001121431451543059","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:25:50","2022-12-10 21:25:57"
="3084056633649673130",="3084056633646673130","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001121431451543059","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:25:50","2022-12-10 21:25:57"
="3084035069156440434",="3084035069155440434","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易关闭","null",="2022121022001199341442453786","104.69","102.02","退款成功","104.69","2022-12-10 21:20:31","2022-12-10 21:20:45"
="3084035069157440434",="3084035069155440434","SERUMKIND韩国4效合一多重护理迷你精华4件套6ml * 4个","209.00","1","8809754820085","null","null","null","交易关闭","8809754820085",="2022121022001199341442453786","91.55","89.22","退款成功","91.55","2022-12-10 21:20:31","2022-12-10 21:20:45"
="3084035069158440434",="3084035069155440434","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易关闭","null",="2022121022001199341442453786","0.00","0.00","退款成功","0.00","2022-12-10 21:20:31","2022-12-10 21:20:45"
="3084035069159440434",="3084035069155440434","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","交易关闭","8809754820856",="2022121022001199341442453786","0.00","0.00","退款成功","0.00","2022-12-10 21:20:31","2022-12-10 21:20:45"
="3084035069160440434",="3084035069155440434","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易关闭","8809754820863",="2022121022001199341442453786","0.00","0.00","退款成功","0.00","2022-12-10 21:20:31","2022-12-10 21:20:45"
="1764569031426886560",="1764569031425886560","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","2","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022121022001146731424937964","123.49","123.49","没有申请退款","无退款申请","2022-12-10 21:18:12","2022-12-10 21:18:16"
="1764569031427886560",="1764569031425886560","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001146731424937964","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:18:12","2022-12-10 21:18:16"
="1764569031428886560",="1764569031425886560","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001146731424937964","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:18:12","2022-12-10 21:18:16"
="3084150846238934939",="3084150846237934939","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N2 BRIGHT BONNIE (替换装);净含量：13ml","null","null","交易成功","null",="2022121022001134311426839661","69.13","69.13","没有申请退款","无退款申请","2022-12-10 21:06:09","2022-12-10 21:07:34"
="3084150846239934939",="3084150846237934939","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001134311426839661","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:06:09","2022-12-10 21:07:34"
="3084150846240934939",="3084150846237934939","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001134311426839661","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:06:09","2022-12-10 21:07:34"
="3084150846241934939",="3084150846237934939","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001134311426839661","0.00","0.00","没有申请退款","无退款申请","2022-12-10 21:06:09","2022-12-10 21:07:34"
="3083022288721469216",="3083022288720469216","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121022001137021411997673","119.10","119.10","没有申请退款","无退款申请","2022-12-10 20:55:49","2022-12-10 20:55:53"
="3083022288722469216",="3083022288720469216","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001137021411997673","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:55:49","2022-12-10 20:55:53"
="3083022288723469216",="3083022288720469216","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001137021411997673","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:55:49","2022-12-10 20:55:53"
="1764359439037161257",="1764359439036161257","【双12价】SUREBASE烁贝思韩国无厚重半哑光妆感轻透丝滑粉底液 N1色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2022121022001184551435265870","64.27","64.27","没有申请退款","无退款申请","2022-12-10 20:48:51","2022-12-10 20:49:01"
="1764359439038161257",="1764359439036161257","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001184551435265870","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:48:51","2022-12-10 20:49:01"
="1764359439039161257",="1764359439036161257","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001184551435265870","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:48:51","2022-12-10 20:49:01"
="1764382190034175069",="1764382190033175069","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022121022001166421436857898","110.77","110.77","没有申请退款","无退款申请","2022-12-10 20:40:01","2022-12-10 20:40:11"
="1764382190035175069",="1764382190033175069","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001166421436857898","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:40:01","2022-12-10 20:40:11"
="1764382190036175069",="1764382190033175069","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001166421436857898","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:40:01","2022-12-10 20:40:11"
="1764382190037175069",="1764382190033175069","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001166421436857898","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:40:01","2022-12-10 20:40:11"
="1764367970383300496",="1764367970383300496","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","3","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022121022001109101430366483","6.71","6.55","没有申请退款","无退款申请","2022-12-10 20:37:57","2022-12-10 20:38:04"
="3084059335939452132",="3084059335938452132","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121022001113191437333248","188.31","188.31","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335940452132",="3084059335938452132","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335941452132",="3084059335938452132","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335942452132",="3084059335938452132","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335943452132",="3084059335938452132","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059119192225448",="3084059119191225448","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121022001189061415877356","101.64","101.64","没有申请退款","无退款申请","2022-12-10 20:33:59","2022-12-10 20:34:04"
="3084059119193225448",="3084059119191225448","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001189061415877356","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:33:59","2022-12-10 20:34:04"
